url,RiskScore
https://incsupdate.tumblr.com/,0.5111
http://www.caviarkelp.com/adobe/acrobat/error.php,0.9066
https://www.quora.com/How-do-you-delete-messages-on-Snapchat,0.7348
https://byygw.csb.app/,0.1097
https://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,0.2254
http://corfuproperty.gr/Secure-Doc/@@/index.php,0.2764
https://www.webcastcloud.com.au/,0.4648
https://uns.ac.id/id/,0.9181
http://osxdaily.com/tag/screen-savers/,0.7107
http://grup-sexxx104.byefree.org/,0.51
http://grubwhatsapp.fartit.com/,0.7154
http://designfitters.com/poster/adobe,0.0996
https://part.eyrehead.com/fs?yz=ZH9wlGlpcWKclYBxlG-UaHZ4YKKEjG5hrGNgZA/abuse%40ethz.ch,0.3864
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/16a9581d3dd80c2?cmd=_update&dispatch=16a9581d3dd80c201&locale=_us,0.6266
https://themoscowtimes.com/articles/controversial-lenin-death-mask-for-sale-in-us-36443,0.0357
https://getlikesfree.com/,0.6962
http://user67509874097802.el.r.appspot.com/wp-content,0.422
"http://vim.wikia.com/wiki/Copy,_cut_and_paste",0.3138
http://www.doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,0.3015
https://www.facebook.com/archaeologynews,0.346
http://623112j4j3.codesandbox.io/kaifa,0.3539
https://www.sibt.nsw.edu.au/,0.1687
http://whatsappporn.wikaba.com/,0.6492
http://www.trainingcesarsway.com/courses/search-and-rescue,0.9714
http://www.cel.ro/,0.4576
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bd96baf7a1cd83c,0.7536
http://shadetreetechnology.com/V4/validation/969d22df418fed1e495229dea9eeadde,0.9897
https://produceabhorrent-recrusive.site44.com/secure/domain/fhome/cache/ExsdGrEXG1ErteX34T.html,0.2556
https://www.hawaiilife.com/,0.3154
http://www.scimarec.net/wp-content/plugins/wpsecone/new/,0.1899
http://www.oldpicsarchive.com/,0.9787
https://ru.pinterest.com/graphicsfairy/,0.3935
http://whydoesntgodhealamputees.com/faq/Webmail/,0.5051
http://www.aziendaleone.com/moet/GD/,0.4386
https://imported-beneficial-magnesium.glitch.me/#c2hhbmVAc3RvbmVicmlkZ2VidWlsdC5jb20=,0.4693
http://audio.online-convert.com/convert-to-wav,0.0011
http://resources.infosecinstitute.com/application-security-testing-of-thick-client-applications/,0.6501
http://vevobahiss1.blogspot.com,0.8953
http://investorplace.com/2017/02/nokia-corp-nok-stock-big-comeback-soon/,0.9012
https://desrdenescotidianos.blogspot.com/,0.6316
http://www.jreg99.com/vendor/phpunit/phpunit/src/util/php/captcha/dashboard/INFO.php?7bc784d1db9587192b367e4447bfd55c-7bc784d1db9587192b367e4447bfd55c-7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c7bc784d1db9587192b367e4447bfd55c,0.3025
https://paypal-support-help-inc.blogspot.be/,0.1451
http://www.securitypronews.com/understanding-the-ftp-port-command-2003-09,0.0764
https://betasus2021.blogspot.com,0.1411
http://www.brynosaurus.com/pub/net/p2pnat/,0.5767
http://chat.whatsap.com.holl-vips.com/,0.8849
http://www.linfo.org/command_line_interface.html,0.8457
http://m.g2234.com/,0.8304
https://app.box.com/s/b9fu9axf9rcv7bhjp80fpcm8zna5wcwi,0.8465
http://secureupdate.appleld.com.duilawyeryork.com/ap/a7654c08b04f548?cmd=_update&dispatch=a7654c08b04f54877&locale=_,0.3207
http://www.performanceoutdooradvertising.com/folder/verify/document/e65f59c630b7e3f205f34b9bd648685d/,0.2145
https://lakatosfoundation.com/paypal/app/process,0.2834
https://www.merriam-webster.com/dictionary/black%20letter,0.0421
http://richmondelt.es,0.3125
https://secureupdate.appleld.com.duilawyeryork.com/ap/7aa05a7e58c8341/?cmd=_update&dispatch=7aa05a7e58c8341d1&locale=_RU,0.1176
https://mprestige.com.ua/,0.5895
http://www.alcionenovios.com/hh/,0.3133
https://www.intermed.com/,0.3795
http://thewcollection.co.uk/wp-content/themes/twentythirteen/languages/ii.php?rand=13InboxLightaspxn.1774256418,0.3627
https://ojnw.app.link/MxWxiGbfQG?_p=c11033dc990464eee01f86e3e9b5bf,0.5111
http://editurauranus.ro/marketing-online/admiin/,0.9236
http://fience.vot.pl/ry,0.279
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/f386f813ea76d2c?cmd=_update&dispatch=f386f813ea76d2cb2&locale=_US,0.2426
https://www.pneushop.cz/,0.4315
http://quicklloret.com/wp-admin/includes/Update,0.1419
https://ezoteryka-magia-okultyzm.blogspot.com/,0.9979
http://computer.howstuffworks.com/how-wireless-mesh-networks-work.htm,0.6672
http://ufcfullvideofight.blogspot.com,0.0175
http://stoaconsultores.es/pp/jkoalo@aaa.com/it/webapps/mpp/home,0.4335
https://www.hindihelpguru.com/,0.7839
https://www.boystown.org/Pages/default.aspx,0.9255
https://designergazi.com/themes/,0.9394
http://www.explainthatstuff.com/laserprinters.html,0.8054
http://dic.academic.ru/dic.nsf/ruwiki/242381,0.497
https://www.penpalsnow.com/,0.06
https://gfii-my.sharepoint.com/:b:/p/kate_torbert/Ea-SG_NOnYlPtG5jFyhXzhIB3vNsMr7-SyszjQJtIdL2nQ?e=qNwdip,0.1002
http://510637870.swh.strato-hosting.eu/paypal,0.3212
http://time-ticket.blogspot.com/,0.3547
http://www.answers.com/Q/PnP_is_the_acronym_for_what_term,0.8241
https://www.nuix.com/,0.612
https://massimobacchini.com/a25/chameleon/httpslogin.xfinity.comlogin/344FTmail.authentication/qq-checks_auth0/authenticate-userid/84778949884903948993839/,0.8927
http://107.189.6.150/,0.9121
http://chat.whatscpp.com/3HGATtKvRwtRw2ot7vRwp/,0.1966
http://o3clean.com.co/fonts/akismet/,0.6942
http://www.bestofsampleresume.com/graphic-designer-resume-sample/,0.323
http://beachfield.co.uk,0.4699
https://secure24-paypal-payement.blogspot.com/,0.1795
https://www.internetmedicin.se/,0.152
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30,0.5508
https://abelfer.wordpress.com/,0.2324
http://www.simon.com/mall/the-florida-mall/stores/traffic-shoes,0.6627
http://www.portablehifi.com/best-internet-radio-receiver-reviews/,0.7777
http://situsbokep2k20terbarufullmovie.000webhostapp.com/login.php,0.8468
http://joshtobye.com/3.mtb.com/www3.mtb.com?signin=@userid&session_id=skjdfsd87ffsdf87sdfsdhfdf78sdfgysidf87sdf3d4b1030caea831b0e06bd749,0.4545
http://owaoutlook-webmailadmin.moonfruit.com/,0.226
http://rlcportal.reallifechoices.com.au/incs.php,0.1818
https://www.simplethemes.com/,0.7002
http://middough-auth.cf/adobe/email/security,0.1733
https://www.computerhope.com/issues/ch000545.htm,0.4701
https://www.rackaid.com/,0.0291
http://www.civiccu.com,0.5357
https://www.myfirstccu.org/page/main_home,0.1576
http://www.samcool.org/90AB705610D8E3CD93C3E28B0C6BEFD0/?sec=ThomasHamann,0.6486
http://rakuten.co.jp.k3kngroeniu4lkdsbnhoirtehj43osapferphnmo5dsk.ga/,0.0391
http://fornod32.blogspot.com/,0.7341
http://www.globalsecurity.org/military/facility/pacom.htm,0.8729
http://www.ts911.info/Default9.aspx?lang=EN-US,0.2945
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/230daf03afbd4d9/?cmd=_update&dispatch=230daf03afbd4d955&locale=_US,0.2257
https://ox-aruba.blogspot.com/,0.8762
http://www.cyclicdesign.com/whitepapers/Cyclic_Design_NAND_ECC.pdf,0.4455
http://promohinotruck.com/wp-content/plugins/indexx/en-tk/xcp.php?ema,0.4401
http://opensourceecology.org/wiki/Open_Source_Hardware_Association_Open_Source_Hardware_Definition,0.8099
https://www.superteacherworksheets.com/lines-segments-rays.html,0.4977
http://www.allflagsauto.com/Contents/,0.3269
http://bagru.info/t/BySXSWap,0.7086
http://secure-login-portal-outlook.el.r.appspot.com/dashboard,0.5147
http://www.storebusinesshours.com/save-a-lot-hours/,0.1817
https://portaal.webreus.nl:8080,0.0535
https://www.tolls.eu/,0.0181
http://www.officialtobinbell.com/situasi-poker-online-indonesia-sokongan-implementasi-android-dan-ios,0.977
https://but-malte.web.app/,0.958
https://www.impotspublicservice.com/1b29135e09b339865c5b33a2f5370692/info.php,0.7648
https://www.massinger-ulm.de,0.8802
http://chat.whatsapp.com.madsuka.com/invite/ftJgvJTDYseyV874e7ogySg8y,0.4611

https://worldmedicassist.com/wbs/wsdl/joss.php,0.1241
https://www.nationalcatday.com/,0.3831
https://www.quora.com/Why-is-the-longest-path-problem-NP-complete-given-that-the-shortest-path-problem-is-not-NP-complete,0.8919
http://20200728140702.res4po1ns5ive.rj.r.appspot.com/sw/index.html,0.3143
http://www.fn-international.com/sendstudio/login.aspx,0.4678
http://www.abm.edu.ar/,0.7648
http://mirebawakaru.tumblr.com,0.6374
http://www.mythsandfacts.org/conflict/10/resolution-181.pdf,0.8236
http://goodrecipesonline.com/wp-admin/fan1/index.html,0.9759
http://www.eguate.com/,0.0225
http://rooyan.in/invoice,0.6577
https://www.americanvan.com/,0.6256
https://www.oracle.com/engineered-systems/database-appliance/index.html,0.1443
http://www.linfo.org/proprietary.html,0.0749
https://www.lotstosave.com/,0.9227
http://www.360.ru:80/,0.4696
https://www.trainingmask.com/training-masks/training-mask-2-0/,0.491
http://chat-whatsapp.ns01.us/,0.8646
https://drive.google.com/file/d/1jIXB69T_Nw9tMKHvfrejKfZOf3D-IJeT/view,0.1034
http://unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C839/login.php,0.2323
http://www.emerson.com/en-us/automation/fisher,0.3995
http://everything.explained.today/electric_keyboards/,0.1506
https://docs.google.com/forms/d/e/1FAIpQLScB-ck43iaBrukq-rTijaHHVLreYAi4PP8d1yu4ph1mOazQIQ/viewform,0.3073
https://www.oldertube.com/,0.8173
http://www.indeed.com/cmp/Automation-Personnel-Services/reviews,0.9612
http://bit.ly/itauweb-master-net,0.7403
http://www.wisegeek.com/what-is-insecticidal-soap.htm,0.8911
http://www.gnu.org/software/emacs/manual/html_node/emacs/Lunar-Phases.html,0.0944
http://www.iscbankofamerica.net,0.5939
http://www.swpc.noaa.gov/phenomena/ionosphere,0.1834
http://beta.kenaidanceta.com/postamok/07fc3/source,0.1791
https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/switch,0.3417
http://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZkYTk3YjM1ZWNjZjU4Lz9saWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,0.9512
http://betasusss.blogspot.com,0.8464
http://detes.sk/1122/?sec=Yvonne%20Goebel,0.8793
http://www.astro.com/astrology/tma_article160706_e.htm,0.4486
https://tabs.ultimate-guitar.com/0-9/5_seconds_of_summer/amnesia_ver8_crd.htm,0.6038
https://en.lyrsense.com/dire_straits/tunnel_of_love_ds,0.9723
https://www.pfsense.org/about-pfsense/features.html,0.6979
https://www.docontherun.com/,0.6395
https://user7770001255.el.r.appspot.com/,0.9146
http://restbetgirisadresimiz1.blogspot.com,0.8437
https://en.wikipedia.org/wiki/Electronic_keyboard,0.8888
http://lacasitadesanangel.iap.org.mx/transcripts/neutralize/adobe/user/login/,0.8643
https://06816905-57a5-42d6-af9b-a89d5e6f70f1.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,0.3717
http://piratic-flap.000webhostapp.com/login.php,0.3787
https://webmailc9myvahktvcep9wzn7ae7yxlvf1leo.s3-us-west-2.amazonaws.com/index.htm?c=%7B%7Bemail%7D%7D,0.2705
http://https.email.office.9uf59ba9k4fkl4bgeohzl4sqnhgks.ywhmkt2cl8bpbnlki6rzq.8i5khzu1sw9xkeyydvp.kecb89yzckjjncs3susueevpv.f8wyufhx6h46pkd1f.tagaletg81k4bpkgkvsha56lko4kf.t4dm0smesm6q4xtjhfvxqi6k4e.bdgejehjw.duckdns.org/365NewOfficeG15/jsmith@imaphost.com/paul/,0.3793
http://www.imaging-resource.com/cameras/reviews/,0.8886
http://searchsecurity.techtarget.com/definition/firewall,0.8671
http://www.wisegeek.com/what-does-a-help-desk-analyst-do.htm,0.6492
https://ru.wikipedia.org/wiki/Ping,0.0933
https://itunes.apple.com/GB/app/id446079916,0.4987
https://y80yyxccn.df.r.appspot.com/admin,0.1364
http://outlook-webapp-portal.el.r.appspot.com/wp-content,0.429
http://www.paypal-verification.applmanager.com/customer_center/user-154773/,0.7496
http://glasanjetobato.000webhostapp.com/,0.4341
http://pentaho-bi-suite.blogspot.com,0.8683
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/637e18258b236d9?cmd=_update&dispatch=637e18258b236d9db&locale=_US,0.929
http://4k.com/gaming/,0.5994
http://ultrazenthemedemo.tumblr.com,0.4599
https://623112j4j3.codesandbox.io/inter/,0.3151
http://www.madehow.com/Volume-5/Computer-Mouse.html,0.9786
http://www.webopedia.com/DidYouKnow/Hardware_Software/iPod_mp3Player.asp,0.4416
https://www.rustberg.no/,0.0497
http://keramikadecor.com.ua/bdfg/excelzz/bizmail.php?email={{emailb64}},0.8957
http://bankofamerica-logins.dns05.com/bankofamerica./en,0.5545
https://atendimento.rnp.br/otrs/customer.pl?Action=PreLogin;RequestedURL=Action=CustomerTicketZoom;TicketNumber=40192749,0.4599
http://www.hca.hitachi-cable.com/products/hca/paper/Choosing-a-Category-6A-Solution-UTP-Vs-FUTP.pdf,0.37
https://1drv.ms/b/s!AnSp6MIjwcqubF6w6W7f9Eeekmk?e=E46MPA,0.5951
http://vbf9iuherwiu.wl.r.appspot.com/c:/users/user/downloads,0.1717
http://www.guru99.com/database-design.html,0.2247
http://blog.dabbleofdevops.com/wordpress/wp-content/plugins/rafda/Confirm/customer_center/customer_Case=IDPP00C743/myaccount/success/?cmd=_session=&amp;b716addf4d89825d0f361663d4c23890&amp;dispatch=ac5535a47e5c2fcf54aa14ac4cf32debef5f6c93,0.2537
http://translate.sogoucdn.com/pcvtsnapshotorigin?_t=1527230263291&amp;from=en&amp;noTrans=0&amp;query=&amp;tabMode=1&amp;tfr=englishpc&amp;to=zh-CHS&amp;url=https://www.wellsfargo.com,0.6188
https://www.quora.com/Why-dont-we-have-any-straight-male-and-gay-icons-The-ones-who-are-considered-gay-icons-are-usually-female-pop-singers-or-gay-guys-How-come-there-are-no-straight-guys-or-anyone-who-isnt-a-singer-or-an-actor-considered-an-icon,0.9148
https://myleefelix.tumblr.com/#_=_,0.671
https://play.google.com/store/apps/details?id=com.itau,0.265
http://www.bodyguardcareers.com/category/bodyguardjobs/,0.8541
http://peel.holdwiki.com/wiki/Eurovision_Song_Contest,0.5855
http://celluloidclub.blogspot.com,0.3577
http://www.highlux.co.nz/,0.165
http://codigosgrabovoi.blogspot.com/,0.2078
http://www.funeral-urn.com/fingerprint-cremation-jewelry-and-thumbprint-memorial-jewelry.aspx,0.7897
https://arcromdiamonds.ro/fr/,0.0405
http://www.pillalas.com/cambiaprovincia/,0.1788
https://funeo.com/modules/blockmyaccountfooter/translations/loginpa-log-id003314580124/9796ce7e1653dec3971eb30436129379ODc1MzBhMjFlNGQ0YjgzMzgzM2ZhOGQzYzI1MmU5MjA=,0.2096
http://www.crockerpark.com/,0.2354
http://login-offlce365-0utl00k.nn.r.appspot.com/wp-content,0.75
https://docs.djangoproject.com/en/1.11/topics/http/sessions/,0.8678
http://shadetreetechnology.com/V4/validation/fa0a4747c2e328137778c129959a2a59,0.5118
http://www.thefreedictionary.com/ionosphere,0.8836
https://1drv.ms/w/s!AsNzMI0PXdsVdwM3LmOA9ykIZY0,0.5107
http://mp3sayt.az,0.9059
https://ebay.co.uk.2912168371646.bid/,0.9804
https://www.remont-f.ru/,0.0783
https://www.xhkzv.com/,0.3867
http://religion.wikia.com/wiki/Noble_Eightfold_Path,0.1073
http://20200731031007.s2pe7ed9y.rj.r.appspot.com/office/index.html,0.8152
https://www.getresponse.de/,0.7187
http://www.i-m.mx/webid/Webid/,0.1565
https://www.edhelper.com/lines_and_line_segments.htm,0.9081
http://www.bastelitis.de/,0.9559
https://www.toltyarnandwool.com/,0.7874
https://telecomenterpriseinc-my.sharepoint.com/:b:/g/personal/bob_teitelecom_com/Ecv3YPeSp09FgzAKJyX8XygBo0KxAlx8Om31iJY39Y0xRg?e=c92JXb,0.6539
http://www.oasisscientific.com/,0.1199
https://www.guiadoexcel.com.br/,0.6429
http://speedonline.fr/wp-content/plugins/index.html,0.0657
http://www.amazon.de.openid315561.anpectiza.tk/148386/german/daten/p6KCNmY8o3cU4tDBMLfhIWzlnZRGsPvwQ/kundendienst5543/vNRyuc8MhjH0gO3VTAPYS5I1FWrapZe4K/logmein.php,0.0062
https://www.easydriver.ch/shop/,0.6158
http://gjd4f8-fdh5s.webcindario.com/app/facebook.com/?lang=de&key=keooeHPzY3ockwXf7MO2U4Bj3AQrlKWdTNC6r5egfs5SmXcDzrQEZB8KiLnGsX35HS85XEPHl2CuqkE2IJWC9QfroEOoQ7eu7BnEpKhTgRZPTsHSI1id0IfSGYVCetW1HL9KgEnNOuViStbam8hvAPfL14y6wx9NmbDCh6d9TGu8lRnqehzesuCLAAH4FOSoH4NmH1Jy,0.1256
http://clear.verify.clearpointsupplies.com/lilai1844.y76324f/,0.6326
http://www.thatsmint.work/wp-includes/irs,0.1414
http://www.xweb.io/free/entrarsuporte/entrarsuporte-br,0.4407
https://www.browneyedbaker.com/,0.0121
http://stackoverflow.com/questions/2528742/hardware-software-inventory-open-source-projects,0.2173
https://auraromed.eu/tr/ue/lo/gi/n/?X1=USER@DOMAIN.ch,0.682
https://20200724070105-dot-s2pe7ed9y.rj.r.appspot.com/office/index.html?username=ac,0.778
http://shodhganga.inflibnet.ac.in/bitstream/10603/9835/10/10_chapter%202.pdf,0.1918
http://birrasalentoshop.it/help/Login/identity/signin/myaccount/signin/,0.6934
https://paypal-support-help-inc.blogspot.com/,0.722
http://owavoice.hi-riserofing.com/,0.71
http://4hat.hu/blog/control/,0.9114
https://tlook-off365-signin.el.r.appspot.com/wp-content,0.6139
https://store.directsupply.com,0.1945
https://vokrugsveta.ua/,0.6028
http://www.fairlist.cz/,0.1511
http://www.pollsbee.com/able/GGl/,0.106
https://eislueqr.livedrive.com/item/b2c02cfc2b464ea4a3ae5b7db0531f1f,0.4565
http://worldmedicassist.com/wbs/wsdl/joss.php,0.8296
http://www.laviosaviaggi.com/ver/webapps/390a4/websrc,0.4161
https://secureupdate.appleld.com.duilawyeryork.com/ap/621c28663fc0e42/?cmd=_update&dispatch=621c28663fc0e4252&locale=_,0.479
http://swiftcodes.me/city/kenya/nairobi/bic-swift-code-of-nic-bank-limited,0.9143
https://10sosh.ru/bin/Notificaciones_Banreservas/,0.9972
https://ayumilove.wordpress.com/2009/08/09/rdbms-mysql-tutorial-relational-database-management-system-netbeans-ide/,0.3022
http://www.incom.ru/,0.1508
http://ame-smart-ultra-digital.com/,0.9518
http://saughallmassie.org/we/seniorpeoplemeet/v3/login.html,0.206
http://www.midyatmimaritas.com/wp-includes/images/media/document/3253/,0.0726
https://dev.typetraction.com/GOUV/interac2019v2/directing/www.cibc.mobi/ebm-mobile-anp/accountConfirm.php,0.1256
https://moodle.uel.ac.uk/course/view.php?id=74540,0.22
https://www.matalan.co.uk/,0.32
https://moodle.uel.ac.uk/,0.029
https://www.shein.co.uk/?url_from=ukgooglebrandshein_srsa_Shein01_20210124&cid=889108526&setid=43273986663&adid=494271880959&kwd=kwd-296894250199&pf=GOOGLE&network=g&gad_source=1&gbraid=0AAAAADm0yO5umJ-bs_-1Y0gGqVM5C_gRL&gclid=CjwKCAjwq7fABhB2EiwAwk-YbIM_iKr3TEI_OXUQDzrYbWqXWa2sInvBUqy5nZqMth76giL0gyYUfxoCPvcQAvD_BwE,0.39
https://login.microsoftonline.com/uelac.onmicrosoft.com/oauth2/authorize?response_type=code&client_id=dffbb73f-4def-4a80-9344-85ad9c27ddb3&scope=openid%20profile%20email&nonce=N6820e57191855&response_mode=form_post&state=8AITa1GCyyNX5y5&redirect_uri=https%3A%2F%2Fmoodle.uel.ac.uk%2Fauth%2Foidc%2F&resource=https%3A%2F%2Fgraph.microsoft.com,0.19
http://allegrolokalnie.id-873123.sbs/,0.89
https://jsweeirudjkewsj.weebly.com/,0.99
http://allegrolokalnie.pl-853715.cfd/,0.87
http://garena.shop/,0.977
http://penicto.com/,0.78
https://rhionhienewlet.gitbook.io/us/,0.76

